1184669:
 num     #instances         #bytes  class name (module)
 312:           620          14880  com.mojang.datafixers.TypeRewriteRule$OrElse (datafixerupper@6.0.8)
 313:           617          14808  net.minecraft.tags.TagKey (minecraft@1.20.1)
 314:           925          14800  net.minecraft.world.level.block.state.BlockBehaviour$$Lambda$1495/0x0000000800724ad8 (minecraft@1.20.1)
 315:           616          14784  com.mojang.datafixers.functions.Id (datafixerupper@6.0.8)
 316:           920          14720  net.minecraft.util.datafix.schemas.V705$$Lambda$1908/0x000000080083b150 (minecraft@1.20.1)
 317:           611          14664  net.minecraft.client.renderer.block.model.multipart.Selector (minecraft@1.20.1)
 318:           608          14592  com.mojang.serialization.Decoder$1 (datafixerupper@6.0.8)
 319:           227          14528  it.unimi.dsi.fastutil.objects.Object2IntOpenHashMap (it.unimi.dsi.fastutil@8.5.9)
 320:           362          14480  com.google.common.collect.HashBasedTable (com.google.common@31.1-jre)
 321:           358          14320  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@17.0.15)
 322:           888          14208  com.mojang.serialization.codecs.RecordCodecBuilder$$Lambda$1064/0x0000000800569308 (datafixerupper@6.0.8)
 323:           348          13920  com.electronwill.nightconfig.toml.TomlWriter (com.electronwill.nightconfig.toml@3.6.4)
 324:           216          13824  it.unimi.dsi.fastutil.ints.Int2ObjectOpenHashMap (it.unimi.dsi.fastutil@8.5.9)
 325:           342          13680  net.minecraftforge.eventbus.ListenerList$ListenerListInst (net.minecraftforge.eventbus)
 326:           244          13664  com.google.common.collect.HashBiMap (com.google.common@31.1-jre)
 327:           244          13664  java.lang.Module (java.base@17.0.15)
 328:            95          13560  [Ljava.lang.ClassValue$Entry; (java.base@17.0.15)
 329:           418          13376  net.minecraftforge.jarjar.nio.util.Lazy (JarJarFileSystems@0.3.19)
 330:           166          13280  sun.security.x509.X509CertImpl (java.base@17.0.15)
 331:           327          13080  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@17.0.15)
 332:           531          12744  net.minecraftforge.jarjar.nio.pathfs.PathPath (JarJarFileSystems@0.3.19)
 333:           159          12720  net.minecraft.world.level.block.Block (minecraft@1.20.1)
 334:           393          12576  java.lang.ref.WeakReference (java.base@17.0.15)
 335:            47          12400  [Lorg.openjdk.nashorn.internal.runtime.PropertyHashMap$Element; (org.openjdk.nashorn)
 336:           516          12384  java.util.Arrays$ArrayList (java.base@17.0.15)
 337:           503          12072  sun.security.x509.AlgorithmId (java.base@17.0.15)
 338:           186          11904  org.openjdk.nashorn.internal.runtime.PropertyMap (org.openjdk.nashorn)
 339:           247          11856  java.lang.invoke.DirectMethodHandle$StaticAccessor (java.base@17.0.15)
 340:            85          11560  sun.nio.fs.UnixFileAttributes (java.base@17.0.15)
 341:           339          11416  [Lsun.security.x509.RDN; (java.base@17.0.15)
 342:           713          11408  net.minecraft.util.datafix.schemas.V100$$Lambda$1865/0x0000000800823dd8 (minecraft@1.20.1)
 343:           470          11280  java.util.ImmutableCollections$SetN (java.base@17.0.15)
 344:           348          11136  com.electronwill.nightconfig.toml.TomlParser (com.electronwill.nightconfig.toml@3.6.4)
 345:           464          11136  java.util.jar.Manifest (java.base@17.0.15)
 346:           347          11104  [Ljava.nio.file.OpenOption; (java.base@17.0.15)
 347:           690          11040  java.nio.channels.spi.AbstractInterruptibleChannel$1 (java.base@17.0.15)
 348:           690          11040  sun.nio.ch.FileChannelImpl$Closer (java.base@17.0.15)
 349:           690          11040  sun.nio.ch.FileDispatcherImpl (java.base@17.0.15)
 350:           342          10944  java.util.concurrent.Semaphore$FairSync (java.base@17.0.15)
 351:           341          10912  jdk.internal.math.FDBigInteger (java.base@17.0.15)
 352:           447          10728  jdk.dynalink.beans.AbstractJavaLinker$AnnotatedDynamicMethod (jdk.dynalink@17.0.15)
 353:           191          10696  org.openjdk.nashorn.internal.ir.IdentNode (org.openjdk.nashorn)
 354:           328          10496  java.lang.invoke.MethodHandleNatives$CallSiteContext (java.base@17.0.15)
 355:            50          10400  [Lcom.mojang.math.OctahedralGroup; (minecraft@1.20.1)
 356:           190          10400  [Ljava.lang.reflect.Field; (java.base@17.0.15)
 357:           325          10400  java.lang.ref.ReferenceQueue (java.base@17.0.15)
 358:           433          10392  com.mojang.serialization.Encoder$2 (datafixerupper@6.0.8)
 359:           647          10352  com.google.common.collect.ImmutableSortedMap$1EntrySet$1 (com.google.common@31.1-jre)
 360:           636          10176  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1494/0x0000000800724890 (minecraft@1.20.1)
 361:           211          10128  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@17.0.15)
 362:           253          10120  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@17.0.15)
 363:            97          10088  java.util.jar.JarFile$JarFileEntry (java.base@17.0.15)
 364:           419          10056  net.minecraft.client.renderer.block.model.ItemOverride$Predicate (minecraft@1.20.1)
 365:           419          10056  net.minecraft.client.renderer.block.model.ItemOverrides$PropertyMatcher (minecraft@1.20.1)
 366:           251          10040  net.minecraftforge.accesstransformer.MethodTarget (accesstransformers@8.0.4)
 367:           209          10032  java.lang.invoke.BoundMethodHandle$Species_LLLIL (java.base@17.0.15)
 368:           414           9936  [Lnet.minecraft.client.renderer.block.model.ItemOverrides$PropertyMatcher; (minecraft@1.20.1)
 369:           414           9936  net.minecraft.client.renderer.block.model.ItemOverride (minecraft@1.20.1)
 370:           414           9936  net.minecraft.client.renderer.block.model.ItemOverrides$BakedOverride (minecraft@1.20.1)
 371:           310           9920  com.mojang.datafixers.functions.FunctionWrapper (datafixerupper@6.0.8)
 372:           124           9920  net.minecraft.world.entity.EntityType (minecraft@1.20.1)
 373:           243           9720  org.apache.logging.log4j.core.Logger (org.apache.logging.log4j.core@2.19.0)
 374:           243           9720  org.apache.logging.log4j.core.Logger$PrivateConfig (org.apache.logging.log4j.core@2.19.0)
 375:           397           9528  org.apache.maven.artifact.versioning.VersionRange (maven.artifact@3.8.5)
 376:           395           9480  com.mojang.serialization.Encoder$1 (datafixerupper@6.0.8)
 377:           294           9376  [Ljava.security.cert.Certificate; (java.base@17.0.15)
 378:             9           9360  [Lnet.minecraft.client.gui.font.FontSet$GlyphInfoFilter; (minecraft@1.20.1)
 379:             9           9360  [Lnet.minecraft.client.gui.font.glyphs.BakedGlyph; (minecraft@1.20.1)
 380:           166           9296  sun.security.x509.X509CertInfo (java.base@17.0.15)
 381:           387           9288  org.apache.maven.artifact.versioning.Restriction (maven.artifact@3.8.5)
 382:           385           9240  com.google.common.collect.ImmutableSortedAsList (com.google.common@31.1-jre)
 383:           382           9168  net.minecraftforge.fml.loading.moddiscovery.ModAnnotation$EnumHolder (fmlloader@1.20.1-47.4.13)
 384:           379           9096  net.minecraft.world.phys.shapes.CubeVoxelShape (minecraft@1.20.1)
 385:           567           9072  com.mojang.serialization.MapCodec$MapCodecCodec (datafixerupper@6.0.8)
 386:           262           8384  sun.security.util.KnownOIDs (java.base@17.0.15)
 387:           209           8360  net.minecraftforge.jarjar.nio.pathfs.PathFileSystem (JarJarFileSystems@0.3.19)
 388:           261           8352  joptsimple.internal.AbbreviationMap (jopt.simple@5.0.4)
 389:           348           8352  net.minecraftforge.fml.loading.moddiscovery.ModJarMetadata (fmlloader@1.20.1-47.4.13)
 390:           348           8352  net.minecraftforge.forgespi.language.IModFileInfo$LanguageSpec (net.minecraftforge.forgespi@7.0.1)
 391:           170           8160  java.util.WeakHashMap (java.base@17.0.15)
 392:            60           8160  net.minecraft.client.renderer.ShaderInstance (minecraft@1.20.1)
 393:           170           8160  sun.security.util.MemoryCache$SoftCacheEntry (java.base@17.0.15)
 394:           113           8136  net.minecraft.client.renderer.RenderType$CompositeState (minecraft@1.20.1)
 395:           337           8088  java.util.Date (java.base@17.0.15)
 396:            91           8008  java.util.regex.Pattern (java.base@17.0.15)
 397:           140           7840  jdk.internal.module.ModuleReferenceImpl (java.base@17.0.15)
 398:           245           7840  net.minecraft.client.renderer.block.model.BlockElementRotation (minecraft@1.20.1)
 399:           193           7720  java.lang.Package$VersionInfo (java.base@17.0.15)
 400:           320           7680  com.mojang.datafixers.types.templates.Check (datafixerupper@6.0.8)
 401:           480           7680  java.util.HashMap$Values (java.base@17.0.15)
 402:            60           7680  net.minecraftforge.registries.ForgeRegistry (forge@47.4.13)
 403:           320           7680  sun.reflect.annotation.AnnotationInvocationHandler (java.base@17.0.15)
 404:           476           7616  java.lang.Character (java.base@17.0.15)
 405:           189           7560  it.unimi.dsi.fastutil.ints.Int2ObjectMaps$SynchronizedMap (it.unimi.dsi.fastutil@8.5.9)
 406:           233           7456  org.apache.logging.log4j.core.config.plugins.processor.PluginEntry (org.apache.logging.log4j.core@2.19.0)
 407:           310           7440  com.mojang.datafixers.DataFix$NamedFunctionWrapper (datafixerupper@6.0.8)
 408:           310           7440  com.mojang.datafixers.TypeRewriteRule$IfSame (datafixerupper@6.0.8)
 409:           307           7368  java.security.Provider$UString (java.base@17.0.15)
 410:           455           7280  cpw.mods.jarhandling.impl.Jar$JarModuleDataProvider (cpw.mods.securejarhandler)
 411:           455           7280  cpw.mods.jarhandling.impl.ManifestVerifier (cpw.mods.securejarhandler)
 412:           101           7272  it.unimi.dsi.fastutil.objects.Object2IntOpenCustomHashMap (it.unimi.dsi.fastutil@8.5.9)
 413:           180           7200  java.security.ProtectionDomain (java.base@17.0.15)
 414:           224           7168  jdk.dynalink.linker.GuardedInvocation (jdk.dynalink@17.0.15)
 415:           223           7136  org.openjdk.nashorn.internal.runtime.linker.LinkerCallSite (org.openjdk.nashorn)
 416:           178           7120  java.lang.invoke.DirectMethodHandle$Interface (java.base@17.0.15)
 417:           295           7080  com.mojang.datafixers.util.Pair (datafixerupper@6.0.8)
 418:            94           6944  [Lnet.minecraft.world.phys.shapes.VoxelShape; (minecraft@1.20.1)
 419:            85           6800  java.util.zip.ZipFile$Source (java.base@17.0.15)
 420:           283           6792  com.mojang.serialization.codecs.RecordCodecBuilder$2 (datafixerupper@6.0.8)
 421:           282           6768  java.lang.Long (java.base@17.0.15)
 422:           169           6760  java.lang.invoke.BoundMethodHandle$Species_LI (java.base@17.0.15)
 423:           411           6576  it.unimi.dsi.fastutil.objects.Object2ObjectOpenHashMap$1 (it.unimi.dsi.fastutil@8.5.9)
 424:           268           6432  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@17.0.15)
 425:           265           6360  javax.management.ImmutableDescriptor (java.management@17.0.15)
 426:           264           6336  org.openjdk.nashorn.internal.runtime.Specialization (org.openjdk.nashorn)
 427:           113           6328  net.minecraft.client.renderer.RenderType$CompositeRenderType (minecraft@1.20.1)
 428:           158           6320  org.antlr.v4.runtime.atn.BasicState (org.antlr.antlr4.runtime@4.9.1)
 429:            17           6256  java.lang.Thread (java.base@17.0.15)
 430:           390           6240  net.minecraft.util.random.Weight (minecraft@1.20.1)
 431:           194           6208  java.util.Collections$SynchronizedMap (java.base@17.0.15)
 432:           127           6096  sun.security.rsa.RSAPublicKeyImpl (java.base@17.0.15)
 433:           190           6080  java.lang.ClassValue$Entry (java.base@17.0.15)
 434:           189           6048  com.mojang.datafixers.types.families.RecursiveTypeFamily (datafixerupper@6.0.8)
 435:           189           6048  it.unimi.dsi.fastutil.ints.Int2ObjectAVLTreeMap$Entry (it.unimi.dsi.fastutil@8.5.9)
 436:           188           6016  it.unimi.dsi.fastutil.ints.IntAVLTreeSet$Entry (it.unimi.dsi.fastutil@8.5.9)
 437:            94           6016  java.lang.ClassValue$ClassValueMap (java.base@17.0.15)
 438:           150           6000  java.security.cert.TrustAnchor (java.base@17.0.15)
 439:            83           5976  net.minecraft.world.item.ItemStack (minecraft@1.20.1)
 440:           147           5880  java.security.CodeSource (java.base@17.0.15)
 441:           245           5880  org.apache.logging.log4j.message.DefaultFlowMessageFactory (org.apache.logging.log4j@2.19.0)
 442:           245           5880  org.apache.logging.log4j.spi.AbstractLogger$LocalLogBuilder (org.apache.logging.log4j@2.19.0)
